name,address,telephone_number,type,opening_hours,closing_hours
LIFECARE FAMILY CLINIC,"524A JELAPANG ROAD #02-15 GREENRIDGE SHOPPING CENTRE, SINGAPORE 671524",67698588,G,8:00:00 am,8:00:00 pm
LOVE & JOY FAMILY CLINIC,"105 CLEMENTI STREET 12 #01-24 SUNSET WAY
RESIDENCE, SINGAPORE 120105",63203830,G,8:00:00 am,8:00:00 pm
MARY MEDICAL CLINIC AND SURGERY,"252 JURONG EAST STREET 24 #01-157,
SINGAPORE 600252",65624721,G,8:00:00 am,8:00:00 pm
MEDICAL CENTRE @ COMMONWEALTH,"88 TANGLIN HALT ROAD #01-03 MULTI STOREY CAR PARK, SINGAPORE 141088",64756116,G,8:00:00 am,8:00:00 pm
MEDICO CLINIC & SURGERY,"249 JURONG EAST STREET 24 #01-88, SINGAPORE
600249",65610934,G,8:00:00 am,8:00:00 pm
MEI LING CLINIC,"158 MEI LING ST #01-80, SINGAPORE 140158",64741782,G,8:00:00 am,8:00:00 pm
MILLENNIUM MEDICAL GROUP,"533 CHOA CHU KANG STREET 51 #02-04  LIMBANG SHOPPING CENTRE, SINGAPORE 680533",67656685,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (BOON LAY),"221 BOON LAY PLACE #01-108 BOON LAY SHOPPING CENTRE, SINGAPORE 640221",63399339,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (CLEMENTI),"3155 COMMONWEALTH AVENUE WEST #04-07 THE CLEMENTI MALL, SINGAPORE 129588",67950123,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (HOLLAND VILLAGE),"7 HOLLAND VILLAGE WAY #03-05 ONE HOLLAND VILLAGE, SINGAPORE 275748",63399339,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (JURONG EAST),"50 JURONG GATEWAY ROAD #04-17 JEM,
SINGAPORE 608549",63330123,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (JURONG WEST),"1 JURONG WEST CENTRAL 2 #01-17E JURONG POINT, SINGAPORE 648886",63399339,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (TENGAH),"126A TENGAH DRIVE #01-315, SINGAPORE 691126",63399339,G,8:00:00 am,8:00:00 pm
MY CORPORATE CLINIC @ GLOBALFOUNDRIES,"60 WOODLANDS IND PARK D STREET 2, SINGAPORE 738406",66703333,G,8:00:00 am,8:00:00 pm
MY DOCTOR @ LAKESIDE,"201 BOON LAY WAY #01-05 LAKESIDE MRT STATION, SINGAPORE 649845",62657270,G,8:00:00 am,8:00:00 pm
MY FAMILY CLINIC (CHOA CHU KANG),"475 CHOA CHU KANG AVE 3 #02-01 SUNSHINE
PLACE, SINGAPORE 680475",67674566,G,8:00:00 am,8:00:00 pm
MY FAMILY CLINIC (CLEMENTI 325),"325 CLEMENTI AVE 5 #01-139, SINGAPORE
120325",67784608,G,8:00:00 am,8:00:00 pm
MY FAMILY CLINIC (CLEMENTI),"420A CLEMENTI AVENUE 1 #01-05 CASA
CLEMENTI, SINGAPORE 121420",66942574,G,8:00:00 am,8:00:00 pm
MY FAMILY CLINIC (PIONEER),"638 JURONG WEST ST 61 #02-09 PIONEER MALL,
SINGAPORE 640638",68611182,G,8:00:00 am,8:00:00 pm
MY FAMILY CLINIC (SEGAR),"485 SEGAR ROAD #01-508, SINGAPORE 670485",67107269,G,8:00:00 am,8:00:00 pm
MY FAMILY CLINIC (SENJA),"628 SENJA ROAD #01-04, SINGAPORE 670628",63140638,G,8:00:00 am,8:00:00 pm
MY FAMILY CLINIC (TANGLIN HALT),"40 MARGARET DRIVE #01-01, SINGAPORE 140040",64738920,G,8:00:00 am,8:00:00 pm
MYHEALTH MEDICAL CENTRE,"501 WEST COAST DRIVE #01-256, SINGAPORE
120501",68726920,G,8:00:00 am,8:00:00 pm
NANYANG CENTRE CLINIC,"959 JURONG WEST ST 92 #01-162, SINGAPORE
640959",67910962,G,8:00:00 am,8:00:00 pm
NATIONAL CLINIC,"352 CLEMENTI AVE 2 #01-119, SINGAPORE
120352",67760127,G,8:00:00 am,8:00:00 pm
NEWEST MEDICAL AND LASER CLINIC PTE LTD,"1 WEST COAST DRIVE #01-49/50 NEWEST, SINGAPORE 128020",62660451,G,8:00:00 am,8:00:00 pm
NORMANTON MEDICAL CLINIC,"63 NORMANTON PARK #01-87, SINGAPORE
117287",65135239,G,8:00:00 am,8:00:00 pm
NUHEALTH MEDICAL CENTRE,"1 WOODLANDS ROAD #01-23 JUNCTION 10,
SINGAPORE 677899",62199298,G,8:00:00 am,8:00:00 pm
ONE MEDICAL CLINIC,"728 JURONG WEST AVENUE 5 #01-K1,
SINGAPORE 640728",67922143,G,8:00:00 am,8:00:00 pm
ONELIFE FAMILY CLINIC,"533 CHOA CHU KANG STREET 51 #02-09  LIMBANG SHOPPING CENTRE, SINGAPORE 680533",67600782,G,8:00:00 am,8:00:00 pm
OUR WEST COAST FAMILY CLINIC,"801 WEST COAST CRESCENT #01-03, SINGAPORE
120801",63203862,G,8:00:00 am,8:00:00 pm
PANCARE MEDICAL (JURONG EAST),"104 JURONG EAST STREET 13 #01-104 JURONG EAST VILLE, SINGAPORE 600104",65399987,G,8:00:00 am,8:00:00 pm
PANDAN CLINIC PTE LTD,"415 PANDAN GARDENS #01-115, SINGAPORE
600415",65603186,G,8:00:00 am,8:00:00 pm
PCS MEDICAL CENTRE,"100 AYER MERBAU ROAD PCS, SINGAPORE
628277",68672037,G,8:00:00 am,8:00:00 pm
PEAK MEDICAL WEST PLAINS,"467 BUKIT BATOK WEST AVENUE 9 #01-04 MULTI STOREY CAR PARK, SINGAPORE 650467",60116650,G,8:00:00 am,8:00:00 pm
PETIR FAMILY CLINIC,"109 GANGSA ROAD #01-151, SINGAPORE 670109",65139155,G,8:00:00 am,8:00:00 pm
PHOENIX CLINIC & SURGERY,"150 JALAN TECK WHYE #01-43, SINGAPORE
680150",67675345,G,8:00:00 am,8:00:00 pm
PIER MEDICAL CENTRE,"725 JURONG WEST AVE 5 #B1-164, SINGAPORE
640725",67915677,G,8:00:00 am,8:00:00 pm
PINNACLE FAMILY CLINIC (YEW TEE),"790 CHOA CHU KANG NORTH 6 #01-238,
SINGAPORE 680790",62357893,G,8:00:00 am,8:00:00 pm
PROHEALTH 24-HOUR MEDICAL CLINIC,"259 BUKIT PANJANG RING RD #01-18, SINGAPORE
671259",67652115,G,8:00:00 am,8:00:00 pm
PROHEALTH MEDICAL GROUP @BUKIT BATOK,"4 BUKIT BATOK STREET 41 #01-76 LE QUEST,
SINGAPORE 657991",69708330,G,8:00:00 am,8:00:00 pm
PROHEALTH MEDICAL GROUP @TAMAN JURONG,"399 YUNG SHENG ROAD #01-56 TAMAN JURONG SHOPPING CENTRE, SINGAPORE 610399",62682628,G,8:00:00 am,8:00:00 pm
PRO-LIFE MEDICAL ASSOCIATES,"253 CHOA CHU KANG AVE 1 #01-20, SINGAPORE
680253",67646717,G,8:00:00 am,8:00:00 pm
Q & M MEDICAL CLINIC (BUKIT BATOK),"151 BT BATOK ST 11 #01-252, SINGAPORE 650151",65653866,G,8:00:00 am,8:00:00 pm
RC'S FAMILY CLINIC PTE LTD,"635C SENJA ROAD #01-03 SENJA GATEWAY, SINGAPORE 673635",64688006,G,8:00:00 am,8:00:00 pm
SATA COMMHEALTH MEDICAL CENTRE,"135 JURONG GATEWAY ROAD #04-345,
SINGAPORE 600135",62446688,G,8:00:00 am,8:00:00 pm
SILVER CROSS MEDICAL,"275A HOLLAND AVENUE, SINGAPORE 278993",64622818,G,8:00:00 am,8:00:00 pm
SP CLINIC,"117 PENDING RD #01-224, SINGAPORE 670117",67660286,G,8:00:00 am,8:00:00 pm
STARCARE CLINIC AND SURGERY PTE. LTD.,"207 BUKIT BATOK ST 21 #01-108, SINGAPORE
650207",65616878,G,8:00:00 am,8:00:00 pm
SUNBEAM MEDICAL CLINIC,"443C FAJAR ROAD #01-76, SINGAPORE 673443",66100968,G,8:00:00 am,8:00:00 pm
TANG FAMILY CLINIC,"84 JALAN JURONG KECHIL, SINGAPORE 598593",64680118,G,8:00:00 am,8:00:00 pm
TAYKA MEDICAL,"29A DESKER ROAD, SINGAPORE 209562",63924473,G,8:00:00 am,8:00:00 pm
TAYKA MEDICAL FAMILY CLINIC,"526 JURONG WEST STREET 52 #01-323,
SINGAPORE 640526",65645528,G,8:00:00 am,8:00:00 pm
THE CORONATION CLINIC,"587 BUKIT TIMAH ROAD #02-01, SINGAPORE
269707",64686768,G,8:00:00 am,8:00:00 pm
THE DUBLIN CLINIC,"109 CLEMENTI STREET 11 #01-25, SINGAPORE
120109",67747300,G,8:00:00 am,8:00:00 pm
THE FAMILY PRACTICE@ SKYVILLE,"85 DAWSON ROAD #01-06, SINGAPORE 141085",62551382,G,8:00:00 am,8:00:00 pm
THE OCCUPATIONAL AND DIVING MEDICINE CENTRE,"20 LOWER KENT RIDGE ROAD #B1-02 UNIVERSITY HEALTH CENTRE, SINGAPORE 119080",66011781,G,8:00:00 am,8:00:00 pm
THE PEOPLE'S CLINIC,"145 TECK WHYE AVENUE #01-161, SINGAPORE
680145",67693766,G,8:00:00 am,8:00:00 pm
TRINITY MEDICAL CLINIC,"130 JURONG GATEWAY ROAD #02-205,
SINGAPORE 600130",65607088,G,8:00:00 am,8:00:00 pm
UNIHEALTH 24-HR CLINIC (JURONG EAST),"135 JURONG GATEWAY ROAD #01-317,
SINGAPORE 600135",69705868,G,8:00:00 am,8:00:00 pm
UNIVERSAL MEDICAL CLINIC,"164 BUKIT BATOK ST 11 #01-144, SINGAPORE
650164",65639955,G,8:00:00 am,8:00:00 pm
VICTORY CLINIC AND SURGERY,"21 GHIM MOH ROAD #01-205, SINGAPORE
270021",64671641,G,8:00:00 am,8:00:00 pm
VIRTUE MEDICAL CLINIC,"158 MEI LING STREET #01-92 MEI LING HEIGHTS, SINGAPORE 140158",88270222,G,8:00:00 am,8:00:00 pm
VISTA MEDICAL CENTRE,"218 PASIR PANJANG ROAD #01-10 ICON @ PASIR PANJANG, SINGAPORE 118579",67780822,G,8:00:00 am,8:00:00 pm
VIVA MEDICAL GROUP (WESTSIDE),"154 WEST COAST ROAD #01-81 WEST COAST PLAZA, SINGAPORE 127371",67779069,G,8:00:00 am,8:00:00 pm
WEE HEALTHFIRST MEDICAL CLINIC,"378 CLEMENTI AVENUE 5 #01-342, SINGAPORE
120378",67775755,G,8:00:00 am,8:00:00 pm
WEST POINT CLINIC & SURGERY,"2 VENTURE DR #01-33 VISION EXCHANGE,
SINGAPORE 608526",62551811,G,8:00:00 am,8:00:00 pm
YAP MEDICARE CLINIC & SURGERY,"8 EMPRESS RD #01-03, SINGAPORE 260008",64712338,G,8:00:00 am,8:00:00 pm
YARRA MEDICAL CLINIC,"1 WEST COAST DRIVE #01-11 NEWEST,
SINGAPORE 128020",62643703,G,8:00:00 am,8:00:00 pm
ZAM FAMILY CLINIC,"516 CHOA CHU KANG STREET 51 #01-66,
SINGAPORE 680516",67690302,G,8:00:00 am,8:00:00 pm
NCS MEDICAL CLINIC,"5 ANG MO KIO STREET 62, BLK A #01-10 NCS HUB, SINGAPORE 569141",65704000,G,8:00:00 am,8:00:00 pm
PARKWAY MEDICENTRE,"11 BIDADARI PARK DRIVE #02-25 THE WOODLEIGH MALL, SINGAPORE 367803",62296888,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON FAMILY MEDICAL CLINIC,"716 ANG MO KIO AVENUE 6 #01-4028,
SINGAPORE 560716",65545130,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON FAMILY MEDICINE CLINIC,"4190 ANG MO KIO AVENUE 6 #03-01 BROADWAY
PLAZA, SINGAPORE 569841",65541133,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"30 WOODLANDS AVENUE 2 #01-47 WOODLANDS MRT STATION, SINGAPORE 738343",63639415,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"2 CHANGI BUSINESS PARK AVENUE 1 #01-03 ESR BIZPARK @ CHANGI, SINGAPORE 486015",66362490,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"10 SENGKANG CENTRAL #01-04 BUANGKOK NEL MRT STATION, SINGAPORE 545061",63153672,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"263 SERANGOON CENTRAL DRIVE #01-59,
SINGAPORE 550263",64876580,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"1 JELEBU ROAD #03-02 BUKIT PANJANG PLAZA, SINGAPORE 677743",67697863,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"205 HOUGANG STREET 21 #03-20 HEARTLAND MALL - KOVAN, SINGAPORE 530205",68449630,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"460 ALEXANDRA ROAD #02-15 MTOWER,
SINGAPORE 119963",63761630,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"9 RAFFLES PLACE #02-04 REPUBLIC PLAZA,
SINGAPORE 048619",63711582,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"9 NORTH BUONA VISTA DRIVE #01-03 THE METROPOLIS, SINGAPORE 138588",63341165,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"184 TOA PAYOH CENTRAL #01-366, SINGAPORE
310184",62590991,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"21 JURONG GATEWAY ROAD #01-04 CPF JURONG BUILDING, SINGAPORE 608546",62527810,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"7 PASIR RIS CENTRAL #B2-40 PASIR RIS MALL, SINGAPORE 519612",69083506,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"801 TAMPINES AVENUE 4 #01-261 TAMPINES
POLYVIEW, SINGAPORE 520801",62231309,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"210 NEW UPPER CHANGI ROAD #01-707A, SINGAPORE 460210",64344695,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"637 BUKIT BATOK CENTRAL #01-12, SINGAPORE
650637",62507200,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"1 SERANGOON NORTH AVENUE 5, SINGAPORE
554915",63628112,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"252 TEMBELING ROAD #01-09 TEMBELING
CENTRE, SINGAPORE 423731",62413235,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"1 HARBOURFRONT PLACE #01-09 HARBOURFRONT TOWER ONE, SINGAPORE 098633",63775727,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL CLINIC,"7 WALLICH STREET #03-01 GUOCO TOWER,
SINGAPORE 078884",62438823,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL GROUP,"681 PUNGGOL DRIVE #01-01, SINGAPORE 820681",62448324,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL GROUP,"50 ROBINSON ROAD #01-03 ROBINSON SUITES,
SINGAPORE 068882",62223626,G,8:00:00 am,8:00:00 pm
PARKWAY SHENTON MEDICAL GROUP,"451 CLEMENTI AVENUE 3 #01-309, SINGAPORE
120451",67739150,G,8:00:00 am,8:00:00 pm
SHENTON FAMILY MEDICAL CLINIC,"102 TOWNER ROAD #01-268 TOWNERVILLE,
SINGAPORE 322102",63910860,G,8:00:00 am,8:00:00 pm
SHENTON FAMILY MEDICAL CLINIC (BEDOK RESERVOIR),"744 BEDOK RESERVOIR ROAD #01-3065,
SINGAPORE 470744",64435936,G,8:00:00 am,8:00:00 pm
SHENTON FAMILY MEDICAL CLINIC (TAMPINES),"201D TAMPINES STREET 21 #01-1137,
SINGAPORE 524201",67845291,G,8:00:00 am,8:00:00 pm
SHENTON MEDICAL GROUP,"168 KALLANG WAY LEVEL 1, SINGAPORE 349253",68400123,G,8:00:00 am,8:00:00 pm
SHENTON MEDICAL GROUP,"18 TOH YI DRIVE #01-103 TOH YI GARDENS, SINGAPORE 590018",62358926,G,8:00:00 am,8:00:00 pm
SHENTON MEDICAL GROUP,"90 BRAS BASAH ROAD #B1-02 ESPLANADE MRT STATION, SINGAPORE 189562",68870151,G,8:00:00 am,8:00:00 pm
SHENTON MEDICAL GROUP,"160 YISHUN STREET 11 #01-200, SINGAPORE
760160",68516233,G,8:00:00 am,8:00:00 pm
ST ENGINEERING IN-HOUSE CLINIC (ANG MO KIO),"24 ANG MO KIO ST 65, SINGAPORE 569061",62277777,G,8:00:00 am,8:00:00 pm
ST ENGINEERING IN-HOUSE CLINIC (CHANGI),"8 CHANGI NORTH WAY #01-00 ST AEROSPACE SERVICES COMPANY PTE LTD, SINGAPORE 499611",65420403,G,8:00:00 am,8:00:00 pm
ST ENGINEERING IN-HOUSE CLINIC (JALAN BOON LAY),"249 JALAN BOON LAY, SINGAPORE 619523",66607184,G,8:00:00 am,8:00:00 pm
ST ENGINEERING IN-HOUSE CLINIC (PAYA LEBAR),"540 AIRPORT RD, PAYA LEBAR, SINGAPORE
539938",63806245,G,8:00:00 am,8:00:00 pm
ST ENGINEERING IN-HOUSE CLINIC (SELETAR),"600 WEST CAMP ROAD, SINGAPORE 797654",64806854,G,8:00:00 am,8:00:00 pm
RAFFLES EXECUTIVE MEDICAL CENTRE,"585 NORTH BRIDGE ROAD LEVEL 12, RAFFLES HOSPITAL, SINGAPORE 188770",63112288,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"11 BIDADARI PARK DR #02-08 THE WOODLEIGH MALL, SINGAPORE 367803",67073710,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"177 TOA PAYOH CENTRAL #01-170, SINGAPORE
310177",62547667,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"79 ROBINSON ROAD #01-04 CAPITASKY,
SINGAPORE 068897",69688941,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"83 MARINE PARADE CENTRAL #01-590 MARINE PARADE PROMENADE, SINGAPORE 440083",63111111,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"60 AIRPORT BOULEVARD #B16-025 CHANGI AIRPORT TERMINAL 2, SINGAPORE 819643",65431118,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"12 MARINA BOULEVARD #17-05 MARINA BAY
FINANCIAL CENTRE TOWER 3, SINGAPORE 018982",66360390,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"50 RAFFLES PLACE #02-02 SINGAPORE LAND
TOWER, SINGAPORE 048623",65342900,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"1 SENGKANG SQUARE #04-09 COMPASS ONE,
SINGAPORE 545078",63855057,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"118 HOLLAND AVENUE #05-02/ RAFFLES HOLLAND V, SINGAPORE 278997",62501411,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"20 AIRPORT BOULEVARD SATS INFLIGHT CATERING CENTRE 1, SINGAPORE 819659",63861203,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"83 PUNGGOL CENTRAL #02-29 WATERWAY
POINT, SINGAPORE 828761",63845655,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"11 RIVERVALE CRESCENT #02-17 RIVERVALE
MALL, SINGAPORE 545082",63852154,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"1 SCOTTS ROAD #04-09 SHAW CENTRE,
SINGAPORE 228208",68380080,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"930 YISHUN AVENUE 2 #03-35 NORTHPOINT CITY (NORTH WING), SINGAPORE 769098",67550049,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"3 SIMEI STREET 6 #02-27 EASTPOINT MALL,
SINGAPORE 528833",66361458,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"10 AIRPORT BOULEVARD #01-01 ARRIVAL HALL, PASSENGER TERMINAL BUILDING 4, SINGAPORE 819665",65843133,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"21 CHOA CHU KANG NORTH 6 #01-02 YEWTEE
POINT, SINGAPORE 689578",66343132,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"203 BEDOK NORTH STREET 1 #01-467,
SINGAPORE 460203",68449291,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"1 JURONG WEST CENTRAL 2 #B1A-19D JURONG POINT SHOPPING CENTRE JP1, SINGAPORE 648886",67900583,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"65 AIRPORT BOULEVARD #B2-01 PASSENGER TERMINAL BULDING 3, SINGAPORE 819663",62418818,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"1 PASIR RIS CENTRAL STREET 3 #04-19 WHITE
SANDS, SINGAPORE 518457",65851279,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"112 EAST COAST ROAD #04-18 I12 KATONG, SINGAPORE 428802",68835008,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"5 CHANGI BUSINESS PARK CENTRAL 1 #B1-55/56 CHANGI CITY POINT, SINGAPORE 486038",66361251,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"118 UPPER BUKIT TIMAH ROAD #02-21 THE LINQ @ BEAUTY WORLD, SINGAPORE 588173",63111111,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"585 NORTH BRIDGE ROAD LEVEL 2, RAFFLES HOSPITAL, SINGAPORE 188770",63112233,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"6 RAFFLES BOULEVARD #01-212 MARINA
SQUARE, SINGAPORE 039594",63396644,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"23 SERANGOON CENTRAL #B2-01 NEX, SINGAPORE 556083",66342585,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"446 CLEMENTI AVENUE 3 #01-189, SINGAPORE
120446",68729043,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"355 SEMBAWANG WAY #01-06, SINGAPORE
750355",68537703,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"10 TAMPINES CENTRAL 1 #03-28 TAMPINES ONE,
SINGAPORE 529536",62605116,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"17 PETIR ROAD #02-07/08 HILLION MALL, SINGAPORE 678278",67690571,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"252 NORTH BRIDGE ROAD #02-17 RAFFLES CITY SHOPPING CENTRE, SINGAPORE 179103",63396911,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"1 WOODLANDS SQUARE #05-20 CAUSEWAY
POINT, SINGAPORE 738099",68940777,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"21 CHOA CHU KANG AVE 4 #B1-07A LOT 1 SHOPPERS' MALL, SINGAPORE 689812",67653363,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"809 HOUGANG CENTRAL #01-180, SINGAPORE
530809",63867896,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"131 JURONG GATEWAY ROAD #01-267,
SINGAPORE 600131",68996688,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"259 PASIR RIS STREET 21 #02-33 LOYANG POINT,
SINGAPORE 510259",65853333,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"722 ANG MO KIO AVE 8 #01-2825, SINGAPORE
560722",64532288,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"283 BISHAN STREET 22 #01-177, SINGAPORE
570283",64567122,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"55 SIGLAP ROAD #02-11/12 SIGLAP CENTRE, SINGAPORE 455871",64420488,G,8:00:00 am,8:00:00 pm
RAFFLESMEDICAL,"1 MARITIME SQUARE #03-56 HARBOURFRONT
CENTRE, SINGAPORE 099253",62733078,G,8:00:00 am,8:00:00 pm
ADIDAH FAMILY CLINIC & SURGERY,"821 TAMPINES ST 81 #01-210, SINGAPORE 520821",67845435,G,8:00:00 am,8:00:00 pm
ADVANTAGE MEDICAL CENTRE,"80 MARINE PARADE ROAD #06-01 PARKWAY PARADE (OFFICER TOWER), SINGAPORE 449269",60150207,G,8:00:00 am,8:00:00 pm
AE MEDICAL CLINIC,"467B FERNVALE LINK #01-529, SINGAPORE
792467",68162900,G,8:00:00 am,8:00:00 pm
AIDAN MEDICAL CLINIC,"539 BEDOK NORTH STREET 3 #01-623,
SINGAPORE 460539",69707820,G,8:00:00 am,8:00:00 pm
ALLHEALTH FAMILY CLINIC,"872C TAMPINES STREET 86 #01-01, SINGAPORE
523872",67026467,G,8:00:00 am,8:00:00 pm
ALLIANCE MEDICAL CENTRE @DHOBY,"11 ORCHARD ROAD #B1-17 DHOBY GHAUT MRT STATION, SINGAPORE 238826",66977700,G,8:00:00 am,8:00:00 pm
AMAN MEDICAL CENTRE,"228 CHANGI ROAD #01-01 ICON@CHANGI,
SINGAPORE 419741",62090979,G,8:00:00 am,8:00:00 pm
AMBER FAMILY CLINIC,"30 EAST COAST ROAD #03-20 VILLAGE HOTEL KATONG, SINGAPORE 428751",80862338,G,8:00:00 am,8:00:00 pm
AMPM FAMILY CLINIC & SURGERY PTE. LTD.,"123 TOA PAYOH LOR 1 #01-521, SINGAPORE
310123",62530917,G,8:00:00 am,8:00:00 pm
ANG MO KIO MEDICAL CENTRE,"157 ANG MO KIO AVE 4 #01-558, SINGAPORE
560157",64570273,G,8:00:00 am,8:00:00 pm
ANTEH DISPENSARY PTE LTD,"1 LORONG 22 GEYLANG #01-02 GRANDVIEW
SUITES, SINGAPORE 398664",67441809,G,8:00:00 am,8:00:00 pm
ASSURE FAMILY CLINIC BUKIT MERAH,"161 BUKIT MERAH CENTRAL #01-3739,
SINGAPORE 150161",81980456,G,8:00:00 am,8:00:00 pm
ATA (ORCHARD) MEDICAL,"1 ORCHARD BOULEVARD #05-09 CAMDEN
CENTRE, SINGAPORE 248649",62230682,G,8:00:00 am,8:00:00 pm
ATA MEDICAL,"72 ANSON ROAD #01-02 ANSON HOUSE,
SINGAPORE 079911",62230682,G,8:00:00 am,8:00:00 pm
BCH CLINIC @ PASIR RIS,"21 PASIR RIS GROVE #01-32 COCO PALMS, SINGAPORE 518070",88691103,G,8:00:00 am,8:00:00 pm
BEDOK CLINIC & SURGERY(FAMILY MEDICAL CENTRE),"17 BEDOK SOUTH RD #01-565, SINGAPORE
460017",62410943,G,8:00:00 am,8:00:00 pm
BISHAN GRACE CLINIC,"150 BISHAN STREET 11 #01-151, SINGAPORE
570150",62542232,G,8:00:00 am,8:00:00 pm
BL MEDICAL ASSOCIATES,"41 SUNSET WAY #01-05, SINGAPORE 597071",62651052,G,8:00:00 am,8:00:00 pm
BOON KENG CLINIC & SURGERY,"11 UPPER BOON KENG RD #01-919, SINGAPORE
380011",67465456,G,8:00:00 am,8:00:00 pm
BRIGHT VIEW CLINIC & SURGERY,"10 HAIG ROAD #01-359 HAIG VIEW, SINGAPORE
430010",65133700,G,8:00:00 am,8:00:00 pm
BUKIT MERAH FAMILY CLINIC,"133 JALAN BUKIT MERAH #01-1516, SINGAPORE
160133",65130103,G,8:00:00 am,8:00:00 pm
CANBERRA CARE MEDICAL CLINIC,"120 CANBERRA CRESCENT #01-04 MULTI STOREY CAR PARK, SINGAPORE 750120",64831128,G,8:00:00 am,8:00:00 pm
